year,parent_entity,parent_type,reporting_entity,commodity,production_value,production_unit,product_emissions_MtCO2,flaring_emissions_MtCO2,venting_emissions_MtCO2,own_fuel_use_emissions_MtCO2,fugitive_methane_emissions_MtCO2e,fugitive_methane_emissions_MtCH4,total_operational_emissions_MtCO2e,total_emissions_MtCO2e,source
1996,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,98.1,Bcf/yr,5.241850875,0.0090975676720184,0.1495695313582593,0.3001713718604377,1.4498579486061562,0.0517806410216484,1.908696419496872,7.150547294496872,OGJ150.
1997,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,89.8,Bcf/yr,4.79835075,0.008327844821073,0.1369148207540437,0.2747746095113895,1.3271890294070623,0.0473996081931093,1.7472063044935688,6.545557054493568,OGJ150.
1998,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,84.9,Bcf/yr,4.536525375,0.0078734301259365,0.1294439675057718,0.2597813401727947,1.2547700289160313,0.0448132153184296,1.6518687667205345,6.1883941417205355,OGJ150.
1999,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,89.8,Bcf/yr,4.79835075,0.008327844821073,0.1369148207540437,0.2747746095113895,1.3271890294070623,0.0473996081931093,1.7472063044935688,6.545557054493568,OGJ150.
2000,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,131.0,Bcf/yr,6.99982125,0.012148637767935,0.1997309745966562,0.4008404659910025,1.9360998090459376,0.0691464217516406,2.5488198874015318,9.548641137401534,OGJ150.
2001,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,208.999,Bcf/yr,11.16760031625,0.0193820850752721,0.3186532363337905,0.6395057752034621,3.088877282372457,0.1103170457990163,4.066418378984983,15.234018695234983,Husky Energy (2004) Annual Report 2003.
2002,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,207.758,Bcf/yr,11.1012890325,0.0192669975984018,0.316761128398871,0.6357085002546465,3.0705360620440145,0.1096620022158576,4.042272688295934,15.143561720795937,Husky Energy (2004) Annual Report 2003.
2003,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,222.869,Bcf/yr,11.90872642875,0.020668356875587,0.3398003250181846,0.6819459069843415,3.293867391925642,0.1176381211402015,4.336281980803755,16.245008409553755,Husky Energy (2004) Annual Report 2003.
2004,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,251.6,Bcf/yr,13.4439315,0.023332803529866,0.3836054443398375,0.769858482773559,3.7184939843966247,0.1328033565855937,4.895290715039887,18.33922221503989,OGJ150.
2005,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,248.2,Bcf/yr,13.26225675,0.023017495374057,0.3784215869838938,0.7594549897631055,3.668244065688562,0.1310087166317343,4.829138137809618,18.09139488780962,OGJ150.
2006,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,245.4,Bcf/yr,13.11264225,0.022757829833979,0.3741525279848812,0.7508874072839086,3.626861779693688,0.1295307778462031,4.774659544796457,17.887301794796457,OGJ150.
2007,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,227.5045,Bcf/yr,12.156418576875,0.0210982424509554,0.3468679046574426,0.6961298457637407,3.3623772443289424,0.1200849015831765,4.426473237201081,16.58289181407608,Husky annrpt
2008,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,216.956,Bcf/yr,11.592772665,0.020119998897558,0.3307849872106271,0.6638530086988087,3.2064768715371788,0.1145170311263278,4.221234866344173,15.814007531344172,Husky annrpt
2009,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,197.7205,Bcf/yr,10.564947766875,0.0183361430060686,0.3014573142193754,0.6049952469921681,2.922187956446316,0.1043638555873684,3.846976660663928,14.411924427538928,"Husky Annual Report 2010,  page 16."
2010,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,184.982,Bcf/yr,9.8842819425,0.017154803905253,0.2820353827697608,0.5660173364881498,2.7339207242514165,0.097640025866122,3.59912824741458,13.48341018991458,"Husky Annual Report 2010,  page 16."
2011,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,221.555,Bcf/yr,11.838514481250002,0.0205464995471361,0.3377969166165052,0.6779252629208898,3.274447276283761,0.1169445455815629,4.310715955368293,16.149230436618293,"Husky AnnRpts 2012 and 2013, Operational Highlights."
2012,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,202.21,Bcf/yr,10.8048385875,0.0187524888782758,0.3083022929251134,0.6187324475422948,2.9885400182227406,0.1067335720793835,3.934327247568425,14.739165835068423,"Husky AnnRpts 2012 and 2013, Operational Highlights."
2013,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,187.1355,Bcf/yr,9.999351523125,0.0173545145268809,0.2853187465391799,0.572606725369918,2.7657481359978324,0.0987767191427797,3.641028122433811,13.64037964555881,"Husky AnnRpts 2012 and 2013, Operational Highlights."
2014,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,226.665,Bcf/yr,12.11156094375,0.0210203891577785,0.3455879492897029,0.6935611009454243,3.349969948224408,0.1196417838651574,4.4101393876173125,16.521700331367313,"Husky Energy Annual Report 2017, page 1: Operational Highlights."
2015,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,251.485,Bcf/yr,13.43778661875,0.0233221386951842,0.3834301079880923,0.7695065999217349,3.716794354793264,0.1327426555283308,4.893053201398275,18.330839820148277,"Husky Energy Annual Report 2017, page 1: Operational Highlights."
2016,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,202.9035,Bcf/yr,10.841894893125,0.0188168024682915,0.3093596473593331,0.6208544541313388,2.9987895237004,0.1070996258464428,3.947820427659364,14.789715320784364,"Husky Energy Annual Report 2017, page 1: Operational Highlights."
2017,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,196.7715,Bcf/yr,10.514239138125,0.0182481349355207,0.3000104081514957,0.6020914485018973,2.908162317371624,0.1038629399061294,3.8285123089605375,14.342751447085536,"Husky Energy Annual Report 2017, page 1: Operational Highlights."
2018,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,185.055,Bcf/yr,9.88818260625,0.0171615737568336,0.2821466832365207,0.566240705602786,2.7349996195648547,0.0976785578416019,3.6005485821609953,13.488731188410997,"Husky Energy Form 40-F 2018, page 23."
2019,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,182.8285,Bcf/yr,9.769212361875,0.0169550932836252,0.2787520190003417,0.5594279476063817,2.702093312505001,0.0965033325894643,3.55722837239535,13.326440734270353,"Husky Energy Form 40-F 2019, page 23."
2020,Cenovus Energy,Investor-owned Company,Husky Energy,Natural Gas,181.3685,Bcf/yr,9.691199086875,0.0168196962520131,0.2765260096651423,0.5549605653136575,2.680515406236245,0.0957326930798658,3.5288216774670578,13.220020764342054,"Husky Energy Form 40-F 2020, page 24."
2018,Chesapeake Energy,Investor-owned Company,Brazos Valley Longhorn,Natural Gas,21.531,Bcf/yr,1.15048207125,0.0019967352655069,0.0328275390384779,0.0658816494141395,0.3182149999127334,0.0113648214254547,0.4189209236308577,1.5694029948808574,"Brazos Valley Longhorn Form 10-K for 2018, page 39."
1994,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,6.927,Bcf/yr,0.37013558625,0.0006423939986143,0.0105613470307712,0.0211955870833562,0.1023768196737496,0.0036563149883482,0.1347761477864916,0.5049117340364916,"Chesapeake Energy SEC Form 10-K for 1996, page 7."
1995,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,25.114,Bcf/yr,1.3419351975,0.0023290144191138,0.0382904098932856,0.0768450951366262,0.3711695465983181,0.0132560552356542,0.4886340660473439,1.830569263547344,"Chesapeake Energy SEC Form 10-K for 1996, page 7."
1996,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,51.71,Bcf/yr,2.7630592125,0.0047954660990833,0.0788403717281915,0.158224889285456,0.7642421459982094,0.0272943623570789,1.0061028731109405,3.76916208561094,"Chesapeake Energy SEC Form 10-K for 1998, page 3."
1997,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,62.005,Bcf/yr,3.3131596687500005,0.0057502006473344,0.0945367868692036,0.1897260541509321,0.9163959439686516,0.0327284265703089,1.2064089856361215,4.519568654386122,"Chesapeake Energy SEC Form 10-K for 1998, page 3."
1998,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,94.421,Bcf/yr,5.04526810875,0.0087563856998945,0.1439602927663426,0.28891418045295,1.3954845806864615,0.0498387350245164,1.8371154396056488,6.882383548355648,"Chesapeake Energy SEC Form 10-K for 1998, page 3."
1999,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,108.61,Bcf/yr,5.8034395875,0.0100722408242398,0.1655937492438384,0.3323304046662808,1.6051893149654906,0.057328189820196,2.1131857096998496,7.916625297199849,"Chesapeake Energy SEC Form 10-K for 2001, page 5."
2000,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,115.771,Bcf/yr,6.186078671250001,0.0107363354429893,0.1765118676338129,0.3542419968568271,1.7110245113973837,0.0611080182641922,2.252514711331013,8.438593382581015,"Chesapeake Energy SEC Form 10-K for 2001, page 5."
2001,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,144.171,Bcf/yr,7.70359717125,0.0133700859209233,0.2198123231952254,0.4411417620029681,2.1307591264882584,0.0760985402317235,2.8050832976073754,10.508680468857374,"Chesapeake Energy SEC Form 10-K for 2001, page 5."
2002,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,160.682,Bcf/yr,8.5858418175,0.0149012779681475,0.2449860493140452,0.4916629599722615,2.374781599367324,0.0848136285488329,3.1263318866217777,11.712173704121778,"Chesapeake Energy Corp Form 10-K for 2004, page 7."
2003,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,240.366,Bcf/yr,12.8436567525,0.0222909882879959,0.3664773697702281,0.7354841179266666,3.552462341230045,0.1268736550439301,4.676714817214936,17.520371569714936,"Chesapeake Energy Corp Form 10-K for 2004, page 7."
2004,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,322.009,Bcf/yr,17.206148403750003,0.0298623717482059,0.4909555068617915,0.985299523765624,4.759095903901324,0.1699677108536187,6.265213306276945,23.471361710026947,"Chesapeake Energy Corp Form 10-K for 2004, page 7."
2005,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,422.389,Bcf/yr,22.56982822875,0.0391713813600022,0.6440012719763896,1.2924473556448364,6.242650856817592,0.222951816314914,8.21827086579882,30.78809909454882,"Chesapeake Energy Corp Form 10-K for 2007, page 31."
2006,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,526.459,Bcf/yr,28.13067859125,0.0488225930585442,0.8026730469861149,1.610886037291276,7.7807417509199635,0.2778836339614272,10.243123428255897,38.3738020195059,"Chesapeake Energy Corp Form 10-K for 2007, page 31."
2007,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,654.969,Bcf/yr,34.99744980375,0.0607403139711955,0.9986076084015064,2.004107474577564,9.680040884206173,0.3457157458645061,12.74349628115644,47.74094608490644,"Chesapeake Energy Corp Form 10-K for 2007, page 31."
2008,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,775.4,Bcf/yr,41.43252975,0.071908807063029,1.1822244099408188,2.372608376560484,11.459937343009312,0.4092834765360468,15.086678936573644,56.519208686573656,"Chesapeake Energy Corp Form 10-K for 2010, page 34."
2009,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,834.8,Bcf/yr,44.6064945,0.077417426020398,1.2727894472770125,2.554363519154877,12.337832981614874,0.4406368922005312,16.24240337406716,60.84889787406716,"Chesapeake Energy Corp Form 10-K for 2010, page 34."
2010,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,924.9,Bcf/yr,49.420875375,0.0857730921493365,1.410161667209522,2.8300560839318947,13.669455827378531,0.4881948509778046,17.995446670669285,67.41632204566929,"Chesapeake Energy Corp Form 10-K for 2010, page 34."
2011,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,1004.1,Bcf/yr,53.652828375000006,0.0931179174258285,1.530915050324447,3.0723962740577533,14.839983345519284,0.5299994051971172,19.536412587327312,73.18924096232733,"Chesapeake Energy Corp Form 10-K for 2013, page 37."
2012,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,1129.0,Bcf/yr,60.32670375,0.104700855267165,1.7213455749589688,3.454571649647648,16.685928888647812,0.5959260317374218,21.966546968521595,82.29325071852158,"Chesapeake Energy Corp Form 10-K for 2013, page 37."
2013,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,1095.0,Bcf/yr,58.50995625,0.101547773709075,1.6695070013995312,3.3505367195431126,16.18342970156719,0.5779796321988282,21.30502119621891,79.81497744621889,"Chesapeake Energy Corp Form 10-K for 2013, page 37."
2014,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,1095.0,Bcf/yr,58.50995625,0.101547773709075,1.6695070013995312,3.3505367195431126,16.18342970156719,0.5779796321988282,21.30502119621891,79.81497744621889,"Chesapeake Energy Corp Form 10-K for 2016, page 40."
2015,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,1070.0,Bcf/yr,57.1741125,0.09922933138695,1.6313904031940625,3.2740404474074247,15.813945005184374,0.5647837501851563,20.818605187172807,77.99271768717281,"Chesapeake Energy Corp Form 10-K for 2016, page 40."
2016,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,1046.455,Bcf/yr,55.91601485625,0.0970458224079726,1.595492191004152,3.2019962583100345,15.465964318131045,0.5523558685046801,20.3604985898532,76.2765134461032,"Chesapeake Energy Corp Form 10-K for 2018, page 47."
2017,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,878.1899999999998,Bcf/yr,46.9249849125,0.0814413145146781,1.338944615122424,2.6871304490735763,12.979110620656884,0.4635396650234601,17.086626999367564,64.01161191186756,"Chesapeake Energy Corp Form 10-K for 2018, page 47."
2018,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,831.47,Bcf/yr,44.4285601125,0.0771086095030909,1.267712316396044,2.544174215706404,12.288617620056684,0.4388792007163101,16.177612761662225,60.60617287416223,"Chesapeake Energy Corp Form 10-K for 2018, page 47."
2019,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,728.175,Bcf/yr,38.90912090625,0.0675292695165348,1.1102221559306882,2.2281069184961697,10.76198075154218,0.3843564554122206,14.167839095485572,53.07696000173556,"Chesapeake Energy Corp Form 10-K for 2020, page 52."
2020,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,683.28,Bcf/yr,36.5102127,0.0633658107944628,1.0417723688733074,2.090734912994902,10.098460133777923,0.3606592904920686,13.294333226440596,49.8045459264406,"Chesapeake Energy Corp Form 10-K for 2020, page 52."
2021,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,806.78,Bcf/yr,43.109280825,0.0748189158657603,1.230068364008323,2.4686264973451983,11.92371453390902,0.4258469476396078,15.6972283111283,58.80650913612831,"Chesapeake Energy Corp Form 10-K for 2021, page 58."
2022,Chesapeake Energy,Investor-owned Company,Chesapeake Energy,Natural Gas,1308.16,Bcf/yr,69.8998944,0.1213157403244415,1.99450436433864,4.002774534280839,19.3338040168056,0.6904930006001999,25.45239865574952,95.35229305574951,"Chesapeake Energy Corp Form 10-K for 2022, page 53."
2019,Chesapeake Energy,Investor-owned Company,Vine Energy,Natural Gas,200.214,Bcf/yr,10.6981848225,0.0185673844432773,0.3052590637243888,0.6126249851749815,2.9590403600635367,0.105680012859412,3.895491793406184,14.593676615906183,"Vine Energy IPO Prospectus,  page 69. (Accessed October 2023) https://www.sec.gov/Archives/edgar/data/1693853/000119312521087646/d151897d424b4.htm#rom151897_9"
2020,Chesapeake Energy,Investor-owned Company,Vine Energy,Natural Gas,240.869,Bcf/yr,12.87053392875,0.022337635347517,0.3672442757261221,0.7370232229220366,3.5598963733212674,0.1271391561900452,4.686501507316943,17.557035436066943,"Vine Energy IPO Prospectus,  page 69. (Accessed October 2023) https://www.sec.gov/Archives/edgar/data/1693853/000119312521087646/d151897d424b4.htm#rom151897_9"
2021,Chesapeake Energy,Investor-owned Company,Vine Energy,Natural Gas,321.398,Bcf/yr,17.173500382500002,0.0298057090178532,0.4900239372016499,0.9834299548746278,4.750065697921728,0.1696452034972045,6.2533252990158585,23.426825681515854,"Vine Energy 10-Q 2021, page 31."
2014,Chesapeake Energy,Investor-owned Company,WildHorse Resource Development Corporation,Natural Gas,9.388,Bcf/yr,0.501636045,0.0008706214608043,0.0143135449581176,0.0287258801123933,0.1387488931856737,0.004955317613774,0.1826589397169891,0.6842949847169892,"WildHorse Resource Development Corporation Form 10-K for 2016, page 64."
2015,Chesapeake Energy,Investor-owned Company,WildHorse Resource Development Corporation,Natural Gas,14.847,Bcf/yr,0.79333088625,0.0013768765262635,0.0226366853422637,0.045429606095942,0.2194295714878247,0.0078367704102794,0.2888727394522941,1.0822036257022942,"WildHorse Resource Development Corporation Form 10-K for 2016, page 64."
2016,Chesapeake Energy,Investor-owned Company,WildHorse Resource Development Corporation,Natural Gas,17.82,Bcf/yr,0.952189425,0.0016525856872107,0.0271695112008581,0.054526542778318,0.2633686915816687,0.0094060246993453,0.3467173312480556,1.2989067562480558,"WildHorse Resource Development Corporation Form 10-K for 2017, page 65."
